"customer_id","sale_date","total_amount","product_ids"
"180","2025-10-18","270.61","{274,469}"
"180","2025-11-10","165.16","{330,83}"
"181","2025-09-30","384.78","{100,98}"
"181","2025-11-01","253.92","{244,223}"
"182","2025-09-29","294.87","{421,335}"
"182","2025-09-30","369.06","{431,264}"
"182","2025-10-22","169.80","{427,93}"
"182","2025-10-28","150.22","{145,290}"
"182","2025-11-01","153.24","{302,368}"
"183","2025-09-20","179.04","{290,286}"
"183","2025-10-13","397.10","{325,171}"
"183","2025-10-27","219.20","{326,459}"
"183","2025-10-28","398.14","{60,31}"
"183","2025-11-04","214.51","{226,228}"
"183","2025-11-11","221.56","{334,219}"
"184","2025-09-19","229.71","{274,172}"
"184","2025-09-22","88.04","{108,76}"
"184","2025-10-04","95.88","{486,392}"
"184","2025-10-21","62.22","{292,428}"
"184","2025-11-08","100.86","{171,153}"
"185","2025-11-10","307.02","{212,403}"
"186","2025-09-14","163.92","{295,66}"
"186","2025-09-25","242.30","{71,13}"
"186","2025-10-02","323.86","{135,439}"
"186","2025-10-13","510.69","{103,281}"
"187","2025-09-18","134.44","{53,474}"
"187","2025-09-24","352.73","{277,372}"
"187","2025-10-29","350.19","{38,474}"
"188","2025-09-17","101.85","{396,68}"
"189","2025-10-22","319.37","{123,79}"
"189","2025-10-27","248.04","{351,122}"
"190","2025-09-21","181.72","{438,34}"
"190","2025-10-25","135.66","{73,370}"
"191","2025-10-10","608.33","{430,155}"
"191","2025-10-12","346.71","{62,276}"
"191","2025-10-23","428.84","{350,150}"
"191","2025-11-01","100.26","{414,377}"
"191","2025-11-07","306.60","{19,266}"
"192","2025-09-23","425.15","{212,101}"
"192","2025-09-26","543.48","{349,21}"
"192","2025-10-06","389.97","{74,444}"
"192","2025-10-07","228.24","{68,130}"
"192","2025-11-02","410.04","{201,267}"
"192","2025-11-08","122.98","{377,448}"
"193","2025-09-30","155.92","{142,227}"
"193","2025-10-17","152.62","{143,196}"
"193","2025-10-30","444.69","{386,246}"
"193","2025-11-08","425.80","{149,199}"
"193","2025-11-12","275.27","{449,465}"
"194","2025-09-21","308.60","{150,144}"
"194","2025-09-22","554.12","{361,260}"
"194","2025-10-01","406.31","{245,447}"
"194","2025-10-28","139.64","{363,121}"
"195","2025-10-13","284.85","{31,141}"
"195","2025-10-16","159.24","{436,102}"
"195","2025-11-07","348.98","{276,450}"
"195","2025-11-11","265.80","{8,388}"
"196","2025-10-03","156.55","{42,31}"
"196","2025-11-03","49.11","{47,433}"
"197","2025-10-07","417.32","{95,99}"
"197","2025-10-13","104.40","{177,69}"
"197","2025-11-03","371.84","{350,158}"
"198","2025-09-14","161.91","{57,294}"
"198","2025-09-19","339.82","{346,143}"
"198","2025-09-21","235.22","{213,438}"
"198","2025-09-22","223.68","{273,17}"
"198","2025-09-25","291.63","{54,294}"
"198","2025-11-09","138.32","{450,388}"
"198","2025-11-11","116.74","{396,124}"
"199","2025-09-30","260.89","{134,242}"
"200","2025-09-17","273.49","{325,358}"
"200","2025-09-24","402.28","{87,148}"
"200","2025-10-11","221.32","{487,498}"
"200","2025-10-23","239.07","{333,60}"
"200","2025-10-25","295.65","{32,433}"
"201","2025-09-15","294.78","{221,257}"
"201","2025-10-25","95.96","{446,412}"
"201","2025-10-31","586.04","{285,208}"
"202","2025-10-29","328.86","{291,266}"
"202","2025-10-30","170.61","{151,147}"
"202","2025-11-07","232.46","{224,23}"
"202","2025-11-11","476.57","{120,245}"
"202","2025-11-13","424.64","{132,390}"
"203","2025-09-18","340.86","{403,119}"
"203","2025-10-10","341.31","{424,49}"
"203","2025-10-14","133.92","{101,249}"
"204","2025-09-28","82.82","{332,442}"
"204","2025-10-04","424.65","{47,315}"
"204","2025-10-13","322.13","{275,163}"
"204","2025-10-22","593.70","{116,344}"
"204","2025-11-09","149.66","{229,120}"
"205","2025-09-29","305.00","{370,302}"
"205","2025-11-05","417.44","{358,224}"
"206","2025-09-27","346.81","{99,369}"
"206","2025-10-16","141.32","{301,473}"
"206","2025-10-18","217.78","{382,144}"
"206","2025-11-02","281.19","{203,390}"
"206","2025-11-08","458.00","{143,252}"
"207","2025-10-06","220.69","{13,257}"
"207","2025-10-07","256.35","{475,471}"
"207","2025-10-31","139.53","{226,275}"
"207","2025-11-11","178.30","{13,87}"
"207","2025-11-13","149.44","{156,381}"
"208","2025-09-16","321.90","{458,460}"
"208","2025-09-18","179.85","{292,26}"
"208","2025-10-05","399.19","{293,297}"
"208","2025-10-11","237.57","{161,284}"
"208","2025-10-19","336.64","{91,10}"
"209","2025-10-19","362.42","{318,120}"
"209","2025-10-21","138.74","{142,47}"
"209","2025-11-06","272.25","{398,104}"
"209","2025-11-11","233.90","{183,119}"
"210","2025-09-19","465.12","{222,437}"
"210","2025-09-22","349.95","{123,371}"
"210","2025-10-30","87.13","{8,295}"
"211","2025-09-16","177.29","{129,28}"
"211","2025-10-13","175.31","{374,459}"
"211","2025-10-20","58.21","{469,184}"
"211","2025-10-30","595.55","{287,171}"
"211","2025-11-08","506.61","{171,271}"
"211","2025-11-09","374.85","{418,347}"
"212","2025-10-24","214.16","{242,132}"
"212","2025-11-11","313.83","{325,353}"
"213","2025-10-19","225.64","{233,50}"
"213","2025-10-31","137.00","{196,270}"
"213","2025-11-08","88.90","{435,191}"
"214","2025-10-04","243.80","{188,233}"
"215","2025-09-23","428.06","{485,360}"
"215","2025-10-30","69.06","{169,65}"
"215","2025-11-13","497.47","{233,301}"
"216","2025-09-22","85.25","{320,55}"
"216","2025-09-29","314.87","{167,423}"
"216","2025-10-09","175.80","{98,98}"
"216","2025-10-16","317.76","{102,186}"
"216","2025-11-12","397.30","{190,385}"
"217","2025-10-23","465.51","{27,184}"
"217","2025-11-12","430.94","{471,198}"
"218","2025-10-17","147.98","{354,451}"
"218","2025-10-19","78.40","{471,116}"
"218","2025-10-29","291.94","{326,408}"
"219","2025-09-29","367.56","{418,65}"
"219","2025-10-10","87.99","{244,360}"
"219","2025-11-02","108.51","{290,195}"
"219","2025-11-03","396.28","{85,18}"
"219","2025-11-11","344.32","{249,464}"
"220","2025-09-23","454.74","{417,67}"
"220","2025-10-29","62.83","{16,446}"
"221","2025-09-26","392.19","{442,289}"
"221","2025-10-28","293.54","{392,169}"
"221","2025-11-12","184.19","{2,209}"
"222","2025-09-21","279.03","{18,420}"
"222","2025-10-04","119.02","{187,499}"
"222","2025-10-24","263.84","{163,416}"
"222","2025-11-10","140.18","{58,247}"
"222","2025-11-12","141.10","{114,346}"
"222","2025-11-13","590.76","{320,446}"
"223","2025-09-26","291.30","{81,239}"
"223","2025-10-12","116.73","{189,55}"
"223","2025-10-14","438.93","{308,452}"
"223","2025-11-05","249.26","{160,88}"
"224","2025-10-01","553.95","{368,119}"
"224","2025-10-05","192.11","{321,222}"
"224","2025-10-06","454.80","{347,5}"
"224","2025-10-20","247.80","{449,379}"
"224","2025-11-09","256.73","{409,440}"
"225","2025-09-14","193.81","{446,43}"
"225","2025-11-03","299.43","{370,51}"
"226","2025-09-15","316.35","{472,175}"
"226","2025-09-21","385.43","{91,224,214,325}"
"226","2025-09-23","231.80","{25,413}"
"226","2025-10-11","458.03","{355,150}"
"226","2025-10-22","94.14","{359,477}"
"226","2025-10-25","360.90","{455,343}"
"226","2025-11-07","244.40","{16,273}"
"227","2025-11-02","256.22","{320,21}"
"227","2025-11-03","473.22","{367,157}"
"228","2025-09-28","158.00","{40,6}"
"228","2025-10-13","247.16","{224,332}"
"228","2025-10-14","242.28","{448,185}"
"228","2025-11-12","425.60","{419,169}"
"229","2025-09-14","457.24","{166,207}"
"229","2025-09-16","227.86","{135,388}"
"229","2025-11-10","409.71","{472,43}"
"230","2025-09-24","482.07","{130,435}"
"230","2025-11-07","166.16","{408,148}"
"231","2025-09-21","188.49","{177,225}"
"231","2025-10-14","358.97","{320,250}"
"231","2025-10-15","339.16","{287,147}"
"231","2025-10-22","186.63","{450,109}"
"231","2025-10-23","244.92","{215,285}"
"232","2025-10-22","359.58","{462,354}"
"232","2025-10-25","56.46","{367,302}"
"232","2025-11-06","192.27","{18,200}"
"233","2025-09-30","275.56","{276,68}"
"233","2025-10-15","288.44","{350,104}"
"234","2025-09-20","570.44","{440,102}"
"234","2025-09-21","170.00","{257,184}"
"234","2025-10-02","430.06","{375,136}"
"234","2025-10-20","93.45","{484,380}"
"234","2025-10-25","56.64","{106,138}"
"235","2025-10-29","632.48","{371,482}"
"235","2025-11-02","189.40","{259,227}"
"235","2025-11-11","47.43","{438,53}"
"236","2025-09-25","254.31","{400,398}"
"236","2025-09-28","527.85","{154,449}"
"236","2025-10-24","198.67","{334,498}"
"236","2025-11-04","136.11","{135,264}"
"237","2025-09-27","139.78","{407,362}"
"237","2025-10-24","524.34","{367,479}"
"237","2025-10-27","203.26","{104,148}"
"237","2025-11-01","442.00","{355,381}"
"238","2025-10-06","272.76","{170,52}"
"238","2025-10-26","120.81","{89,226}"
"239","2025-09-28","203.23","{27,482}"
"239","2025-10-28","381.46","{87,181}"
"240","2025-10-20","257.37","{385,338}"
"240","2025-10-23","445.15","{328,224}"
"241","2025-09-20","373.10","{227,483}"
"241","2025-10-10","314.75","{134,79}"
"241","2025-10-14","151.25","{470,100}"
"242","2025-09-14","286.83","{209,441}"
"242","2025-10-17","497.34","{1,269}"
"242","2025-11-06","522.78","{224,115}"
"243","2025-10-03","375.25","{491,40}"
"243","2025-10-12","482.19","{246,52}"
"243","2025-10-17","210.81","{274,12}"
"243","2025-10-22","385.37","{464,164}"
"243","2025-10-30","188.00","{30,189}"
"244","2025-09-29","169.51","{250,212}"
"244","2025-10-23","207.51","{135,435}"
"244","2025-10-25","101.31","{186,207}"
"244","2025-11-02","631.09","{218,328,78,427}"
"245","2025-09-19","180.84","{181,349}"
"245","2025-10-18","233.63","{158,441}"
"245","2025-10-20","92.71","{264,72}"
"245","2025-11-12","315.36","{460,153}"
"246","2025-09-26","123.05","{350,247}"
"246","2025-10-03","296.08","{234,144}"
"246","2025-10-22","525.54","{434,91,376,464}"
"247","2025-09-22","298.76","{364,391}"
"247","2025-09-25","357.32","{466,233}"
"247","2025-11-02","571.62","{207,113,286,395}"
"247","2025-11-04","208.82","{225,134}"
"247","2025-11-09","363.45","{446,298}"
"248","2025-09-20","105.18","{142,426}"
"248","2025-10-26","412.01","{26,321}"
"249","2025-09-17","430.41","{166,135}"
"249","2025-09-29","225.26","{451,225}"
"249","2025-10-02","288.16","{185,140}"
"249","2025-10-31","247.24","{383,338}"
"249","2025-11-06","532.93","{130,233}"
"250","2025-09-24","104.19","{36,11}"
"251","2025-10-04","302.34","{439,61}"
"252","2025-09-20","240.12","{468,418}"
"252","2025-10-14","306.56","{305,66}"
"252","2025-10-19","262.38","{285,164}"
"252","2025-10-20","342.71","{429,196}"
"252","2025-10-24","261.07","{90,133}"
"253","2025-09-25","313.15","{181,455}"
"253","2025-10-02","294.97","{134,380}"
"253","2025-10-06","120.75","{469,131}"
"253","2025-10-13","107.35","{36,405}"
"253","2025-11-09","224.52","{78,309}"
"254","2025-09-23","493.23","{149,191}"
"254","2025-10-09","559.00","{155,184,181,87}"
"254","2025-10-23","211.22","{341,430}"
"254","2025-10-29","94.12","{309,62}"
"254","2025-10-30","307.72","{268,104}"
"255","2025-10-24","125.10","{128,90}"
"256","2025-09-16","210.21","{468,8}"
"256","2025-09-21","148.14","{484,168}"
"256","2025-09-26","544.05","{69,28,283,150}"
"256","2025-10-21","513.38","{124,394}"
"256","2025-10-24","258.18","{283,106}"
"257","2025-09-18","265.68","{5,308}"
"257","2025-09-28","245.51","{436,148}"
"257","2025-10-04","338.89","{491,437}"
"257","2025-10-14","284.52","{70,166}"
"257","2025-10-18","598.29","{214,56}"
"257","2025-11-05","270.80","{77,52}"
"258","2025-10-01","344.63","{248,394}"
"258","2025-10-02","459.01","{392,31}"
"258","2025-10-30","522.60","{121,479}"
"259","2025-09-23","319.32","{341,250}"
"259","2025-10-11","255.12","{444,21}"
"259","2025-10-18","280.36","{337,490}"
"259","2025-11-05","255.84","{284,226}"
"260","2025-09-20","429.28","{420,37}"
"260","2025-10-29","429.36","{217,479}"
"261","2025-09-26","147.26","{104,492}"
"261","2025-10-03","262.77","{243,98}"
"261","2025-10-12","403.19","{333,435}"
"261","2025-11-07","487.21","{386,498}"
"262","2025-09-20","286.56","{12,46}"
"262","2025-10-05","278.32","{14,370}"
"262","2025-10-07","73.78","{172,63}"
"262","2025-10-30","359.98","{108,251}"
"262","2025-11-05","195.54","{232,71}"
"263","2025-10-05","123.83","{407,210}"
"263","2025-10-08","401.52","{198,82}"
"263","2025-10-28","483.23","{95,20}"
"263","2025-11-02","202.55","{125,424}"
"263","2025-11-03","319.58","{296,473}"
"264","2025-09-26","442.52","{130,247}"
"264","2025-09-30","94.10","{493,492}"
"264","2025-10-04","296.84","{221,141}"
"264","2025-10-09","143.40","{338,412}"
"264","2025-10-24","236.00","{409,222}"
"264","2025-10-28","282.00","{184,496}"
"264","2025-11-02","340.65","{498,60}"
"264","2025-11-03","279.65","{23,282}"
"264","2025-11-04","150.54","{243,383}"
"265","2025-09-17","243.04","{397,299}"
"265","2025-10-18","417.65","{468,458}"
"265","2025-11-12","397.55","{403,451}"
"266","2025-09-29","590.16","{133,98}"
"266","2025-10-10","320.66","{205,129}"
"267","2025-09-14","328.29","{8,200}"
"267","2025-09-29","107.07","{321,278}"
"267","2025-10-13","227.36","{149,124}"
"268","2025-10-07","261.74","{419,115}"
"268","2025-10-11","456.18","{30,303}"
"269","2025-09-21","515.22","{272,368}"
"269","2025-09-30","345.31","{70,146}"
"269","2025-10-01","326.80","{436,98}"
"269","2025-10-17","260.66","{110,90}"
"270","2025-09-25","279.05","{459,319}"
"270","2025-10-20","242.63","{286,210}"
"270","2025-10-25","527.74","{289,54}"
"270","2025-11-10","255.42","{135,157}"
"271","2025-09-22","294.24","{407,469}"
"271","2025-10-03","121.14","{101,463}"
"271","2025-10-04","195.46","{213,378}"
"271","2025-10-14","281.17","{260,73}"
"272","2025-10-03","159.90","{38,66}"
"272","2025-10-19","76.61","{433,169}"
"272","2025-10-29","245.17","{356,383}"
"273","2025-09-20","507.42","{395,285}"
"273","2025-10-21","171.35","{221,99}"
"273","2025-10-30","416.70","{312,170}"
"273","2025-11-02","378.70","{329,28}"
"273","2025-11-08","33.79","{201,436}"
"273","2025-11-12","47.83","{153,155}"
"274","2025-11-03","372.44","{388,121}"
"275","2025-09-14","540.40","{386,467,37,15}"
"275","2025-09-21","230.35","{222,7}"
"275","2025-10-26","320.47","{256,61}"
"276","2025-09-18","182.28","{480,389}"
"276","2025-09-24","295.32","{249,399}"
"276","2025-10-01","137.12","{341,189}"
"276","2025-10-03","545.94","{381,356}"
"276","2025-10-04","181.95","{311,64}"
"276","2025-10-27","294.21","{240,384}"
"276","2025-10-29","351.80","{472,138}"
"276","2025-10-31","259.20","{409,441}"
"277","2025-09-17","249.02","{396,399}"
"277","2025-09-27","399.68","{88,233}"
"277","2025-10-06","207.54","{372,141}"
"277","2025-10-07","483.96","{54,164}"
"277","2025-10-10","405.81","{104,140}"
"277","2025-11-08","282.56","{176,82}"
"277","2025-11-09","228.85","{399,440}"
"278","2025-10-01","500.34","{500,123}"
"278","2025-10-29","158.10","{326,149}"
"278","2025-11-02","236.24","{71,464}"
"279","2025-09-29","168.28","{455,215}"
"280","2025-09-16","308.27","{441,283}"
"280","2025-10-11","211.67","{270,80}"
"280","2025-10-23","272.24","{282,351}"
"280","2025-11-06","352.09","{40,353}"
"281","2025-09-23","433.10","{166,165}"
"281","2025-10-05","198.36","{454,291}"
"281","2025-10-07","168.28","{129,46}"
"281","2025-10-22","257.54","{45,97}"
"281","2025-10-31","726.37","{249,200,454,288}"
"282","2025-10-25","369.07","{499,167}"
"283","2025-09-16","398.97","{10,350}"
"283","2025-09-21","293.37","{487,247}"
"283","2025-09-23","396.96","{237,245}"
"284","2025-09-17","188.82","{496,140}"
"284","2025-09-18","96.40","{181,452}"
"284","2025-09-25","308.53","{65,179}"
"284","2025-10-10","223.70","{328,278}"
"284","2025-10-15","470.31","{150,29}"
"285","2025-09-19","270.70","{401,398}"
"285","2025-10-03","74.15","{311,465}"
"285","2025-10-13","455.67","{215,419}"
"286","2025-09-14","433.76","{403,52}"
"286","2025-09-28","51.06","{51,341}"
"286","2025-11-07","270.04","{20,273}"
"286","2025-11-08","394.32","{157,2}"
"287","2025-09-17","318.93","{194,65}"
"287","2025-09-26","305.03","{186,115}"
"287","2025-10-12","446.84","{95,382}"
"287","2025-10-18","272.34","{49,405}"
"287","2025-10-20","255.65","{260,432}"
"287","2025-10-25","41.37","{235,319}"
"287","2025-10-27","418.37","{363,49}"
"288","2025-09-16","195.99","{486,15}"
"288","2025-09-27","201.71","{135,399}"
"288","2025-10-06","163.93","{403,45}"
"288","2025-10-13","359.55","{338,269}"
"289","2025-09-14","250.84","{15,473}"
"289","2025-09-20","583.83","{336,241,138,121}"
"289","2025-09-26","166.58","{36,417}"
"289","2025-10-16","514.78","{393,306}"
"289","2025-10-28","284.10","{448,466}"
"290","2025-09-15","343.24","{116,228}"
"290","2025-10-03","159.28","{212,465}"
"290","2025-10-04","183.74","{452,404}"
"290","2025-10-21","255.25","{352,455}"
"290","2025-10-29","270.26","{494,139}"
"291","2025-11-02","171.70","{129,73}"
"292","2025-10-07","432.64","{232,408}"
"293","2025-09-30","55.18","{189,72}"
"293","2025-10-02","478.13","{437,62}"
"293","2025-10-12","390.40","{441,52}"
"293","2025-10-24","282.86","{58,45}"
"293","2025-10-31","333.60","{431,392}"
"293","2025-11-01","293.46","{296,147}"
"293","2025-11-09","104.37","{169,93}"
"293","2025-11-11","360.78","{207,374}"
"294","2025-10-09","119.15","{395,441}"
"294","2025-10-20","574.72","{129,63}"
"294","2025-10-30","291.50","{435,331}"
"294","2025-11-02","585.63","{70,390}"
"294","2025-11-07","491.82","{435,50}"
"294","2025-11-12","493.73","{70,284}"
"295","2025-10-15","247.92","{387,33}"
"295","2025-11-08","591.04","{466,96}"
"296","2025-09-16","166.88","{24,135}"
"296","2025-09-23","356.52","{197,380}"
"296","2025-10-06","226.84","{367,500}"
"296","2025-10-11","246.25","{141,187}"
"296","2025-10-27","245.82","{156,480}"
"296","2025-10-30","253.64","{308,7}"
"296","2025-10-31","485.30","{229,344}"
"297","2025-09-22","95.18","{260,359}"
"297","2025-09-29","122.42","{194,326}"
"297","2025-10-16","427.17","{371,92}"
"297","2025-10-31","327.10","{472,274,473,300}"
"297","2025-11-06","244.15","{315,266}"
"297","2025-11-09","164.74","{447,301}"
"298","2025-09-19","291.20","{249,181}"
"298","2025-10-08","257.04","{355,128}"
"298","2025-10-25","69.97","{178,102}"
"298","2025-11-07","303.08","{6,177}"
"299","2025-09-17","301.53","{401,306}"
"299","2025-11-02","162.46","{216,381}"
"299","2025-11-06","335.20","{466,56}"
"299","2025-11-09","387.42","{90,409}"
"300","2025-09-18","355.74","{115,14}"
"300","2025-09-26","454.18","{100,428}"
"300","2025-09-28","230.02","{4,96}"
